energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
1867.2,0.22,0.00048,0.00009,,2022.44,0.000000000704,155.044,[M1],,,0.00270,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
1936.9,0.3,0.0016,0.0007,,1936.9,,0.0,,,,,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
1940.91,0.23,0.00197,0.00005,,1941.05,,0.0,(E2),,,1.66E-3,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
1957.1,0.17,0.01569,0.0002,,1957.13,,0.0,[E2],,,1.65E-3,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
2022.53,0.16,0.0016,0.00004,,2022.44,,0.0,,,,,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
10.063,,45.01169643395,2.5300691217264872,,,,,,,,,,75,113,Re,,172.0848,0.0024,6-,18.59,,4,m,1115.4,2.4,IT,100,,,,75,113,Re,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
10.393,,3.03515315079849,0.12367334731487291,,,,,,,,,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
59.718,,16.808066032703415,1.5131384847284175,,,,,,,,,,75,113,Re,,172.0848,0.0024,6-,18.59,,4,m,1115.4,2.4,IT,100,,,,75,113,Re,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
61.141,,29.07969901851802,2.614863401065533,,,,,,,,,,75,113,Re,,172.0848,0.0024,6-,18.59,,4,m,1115.4,2.4,IT,100,,,,75,113,Re,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
61.486,,1.4005410092420132,0.024134775213496575,,,,,,,,,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
63,,2.4134775275581823,0.040269508207091784,,,,,,,,,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
69.395,,9.666255911337954,0.8816793794794643,,,,,,,,,,75,113,Re,,172.0848,0.0024,6-,18.59,,4,m,1115.4,2.4,IT,100,,,,75,113,Re,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
70.206,,12.343808798778566,1.1248667399955952,,,,,,,,,,75,113,Re,,172.0848,0.0024,6-,18.59,,4,m,1115.4,2.4,IT,100,,,,75,113,Re,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
71.195,,2.6775528874406134,0.2489615534450861,,,,,,,,,,75,113,Re,,172.0848,0.0024,6-,18.59,,4,m,1115.4,2.4,IT,100,,,,75,113,Re,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
71.496,,0.8074992370881663,0.018218301398291087,,,,,,,,,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
72.338,,1.033599023472853,0.022967242841036174,,,,,,,,,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
73.364,,0.22609978638468656,0.006505601087157504,,,,,,,,,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18

