energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
208.3662,0.0004,10.41,0.04,0.000000000665,321.3162,0.000000000541,112.9498,E1+M2,0.076,19,0.068,,71,106,Lu,,0,,7/2+,6.6443,,9,d,574067.52,77.76,B-,100,,496.8,8,72,105,Hf,30-Aug-2019,F.G. KONDEV,2026-09-18
214.4341,0.0005,6.43,0.07,,1301.4004,,1086.9662,M1+E2,-0.30,3,0.445,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,B-,77.3,0.08,496.8,8,72,105,Hf,30-Aug-2019,F.G. KONDEV,2026-09-18
218.1038,0.0006,3.37,0.04,,854.3067,,636.2027,M1+E2,0.52,5,0.365,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,IT,22.7,0.08,,,71,106,Lu,30-Aug-2019,F.G. KONDEV,2026-09-18
223.3,0.3,0.0129,0.0008,,1017.7911,,794.4394,[M1+E2],,,0.415,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,B-,77.3,0.08,496.8,8,72,105,Hf,30-Aug-2019,F.G. KONDEV,2026-09-18
228.4838,0.0006,35.9,0.8,1.09,1315.4502,,1086.9662,E2,,,0.185,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,B-,77.3,0.08,496.8,8,72,105,Hf,30-Aug-2019,F.G. KONDEV,2026-09-18
233.8615,0.0005,4.65,0.14,,555.1779,0.000000000665,321.3162,E2,,,0.1719,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,B-,77.3,0.08,496.8,8,72,105,Hf,30-Aug-2019,F.G. KONDEV,2026-09-18
242.1,0.3,0.0578,0.0029,,1260.2817,,1017.7911,[M1+E2],,,0.333,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,B-,77.3,0.08,496.8,8,72,105,Hf,30-Aug-2019,F.G. KONDEV,2026-09-18
249.6742,0.0006,0.1997,0.0013,0.000000000107,249.6744,,0.0,E2,,,0.1395,,71,106,Lu,,0,,7/2+,6.6443,,9,d,574067.52,77.76,B-,100,,496.8,8,72,105,Hf,30-Aug-2019,F.G. KONDEV,2026-09-18
249.6742,0.0006,6.24,0.08,0.000000000107,249.6744,,0.0,E2,,,0.1395,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,B-,77.3,0.08,496.8,8,72,105,Hf,30-Aug-2019,F.G. KONDEV,2026-09-18
268.7847,0.0005,3.49,0.05,,268.7849,574067.52,0.0,E2,,,0.1071,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,IT,22.7,0.08,,,71,106,Lu,30-Aug-2019,F.G. KONDEV,2026-09-18
281.7868,0.0005,13.97,0.13,,708.4622,0.00000000004,426.6752,E2,,,0.0958,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,B-,77.3,0.08,496.8,8,72,105,Hf,30-Aug-2019,F.G. KONDEV,2026-09-18
283.609,0.003,0.412,0.024,,1301.4004,,1017.7911,[E1],,,0.0245,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,B-,77.3,0.08,496.8,8,72,105,Hf,30-Aug-2019,F.G. KONDEV,2026-09-18
291.5429,0.0012,1.032,0.029,,882.8611,,591.3179,E1+M2,0.08,8,0.028,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,B-,77.3,0.08,496.8,8,72,105,Hf,30-Aug-2019,F.G. KONDEV,2026-09-18
292.5266,0.0014,0.81,0.05,,1086.9662,,794.4394,E1+M2,0.08,8,0.028,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,B-,77.3,0.08,496.8,8,72,105,Hf,30-Aug-2019,F.G. KONDEV,2026-09-18
296.4584,0.0005,5.01,0.13,,409.4085,0.000000000541,112.9499,E2,,,0.0821,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,B-,77.3,0.08,496.8,8,72,105,Hf,30-Aug-2019,F.G. KONDEV,2026-09-18
299.0534,0.0007,1.63,0.06,,708.4622,,409.4085,E1+M2,0.11,5,0.030,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,B-,77.3,0.08,496.8,8,72,105,Hf,30-Aug-2019,F.G. KONDEV,2026-09-18
301.115,0.001,,,,451.5146,0.0000001331,150.3991,E2,,,0.0757,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,IT,22.7,0.08,,,71,106,Lu,30-Aug-2019,F.G. KONDEV,2026-09-18
305.5033,0.0005,1.799,0.024,,555.1779,0.000000000107,249.6744,E1+M2,0.16,7,0.038,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,B-,77.3,0.08,496.8,8,72,105,Hf,30-Aug-2019,F.G. KONDEV,2026-09-18
313.725,0.0005,1.312,0.015,0.00000000004,426.6752,0.000000000541,112.9499,E1+M2,0.06,5,0.021,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,B-,77.3,0.08,496.8,8,72,105,Hf,30-Aug-2019,F.G. KONDEV,2026-09-18
319.021,0.0006,10.51,0.13,,440.6424,0.000000000117,121.6211,E2,,,0.0637,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,IT,22.7,0.08,,,71,106,Lu,30-Aug-2019,F.G. KONDEV,2026-09-18
321.3159,0.0006,0.2186,0.0032,0.000000000665,321.3162,,0.0,E1+M2,0.175,10,0.0354,,71,106,Lu,,0,,7/2+,6.6443,,9,d,574067.52,77.76,B-,100,,496.8,8,72,105,Hf,30-Aug-2019,F.G. KONDEV,2026-09-18
321.3159,0.0006,1.164,0.023,0.000000000665,321.3162,,0.0,E1+M2,0.175,10,0.0354,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,B-,77.3,0.08,496.8,8,72,105,Hf,30-Aug-2019,F.G. KONDEV,2026-09-18
327.6829,0.0005,18.43,0.21,,882.8611,,555.1779,E2,,,0.0610,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,B-,77.3,0.08,496.8,8,72,105,Hf,30-Aug-2019,F.G. KONDEV,2026-09-18
333.1,0.2,0.0018,0.0004,13858560,970.1757,,637.1133,[E4],,,1.007,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,IT,22.7,0.08,,,71,106,Lu,30-Aug-2019,F.G. KONDEV,2026-09-18
334,,0.001838,0.00001,13858560,970.1757,,636.2027,[M4],,,5.58,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,IT,22.7,0.08,,,71,106,Lu,30-Aug-2019,F.G. KONDEV,2026-09-18
341.6432,0.001,1.76,0.028,,591.3179,0.000000000107,249.6744,E2,,,0.0540,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,B-,77.3,0.08,496.8,8,72,105,Hf,30-Aug-2019,F.G. KONDEV,2026-09-18
348.098,0.003,,,,637.1133,,289.0148,E2,,,0.0494,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,IT,22.7,0.08,,,71,106,Lu,30-Aug-2019,F.G. KONDEV,2026-09-18
367.4174,0.0007,3.13,0.04,,636.2027,,268.7849,E2,,,0.0424,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,IT,22.7,0.08,,,71,106,Lu,30-Aug-2019,F.G. KONDEV,2026-09-18
378.5036,0.0005,29.4,0.29,,1086.9662,,708.4622,E2,,,0.0404,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,B-,77.3,0.08,496.8,8,72,105,Hf,30-Aug-2019,F.G. KONDEV,2026-09-18
385.0304,0.0009,3.17,0.04,,794.4394,,409.4085,E2,,,0.0386,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,B-,77.3,0.08,496.8,8,72,105,Hf,30-Aug-2019,F.G. KONDEV,2026-09-18
393.395,0.002,,,,844.9119,,451.5146,E2,,,0.0350,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,IT,22.7,0.08,,,71,106,Lu,30-Aug-2019,F.G. KONDEV,2026-09-18
413.6637,0.0006,17.62,0.19,,854.3067,,440.6424,E2,,,0.0305,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,IT,22.7,0.08,,,71,106,Lu,30-Aug-2019,F.G. KONDEV,2026-09-18
418.5388,0.0005,21.72,0.18,,1301.4004,,882.8611,E2,,,0.0307,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,B-,77.3,0.08,496.8,8,72,105,Hf,30-Aug-2019,F.G. KONDEV,2026-09-18
