energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
401.3,3,0.00000049,0.0000000049,,592.33,,191.55,[M1+E2],,,0.31,,95,146,Am,,0,,5/2-,432.6,,6,Y,13651526176.6085,18934155.5847552,A,100,,5637.82,12,93,144,Np,15-Mar-2006,M. S. Basunia,2026-09-18
406.35,0.15,0.00000145,0.00000022047732309695706,,597.99,,191.55,[M1+E2],,,0.30,,95,146,Am,,0,,5/2-,432.6,,6,Y,13651526176.6085,18934155.5847552,A,100,,5637.82,12,93,144,Np,15-Mar-2006,M. S. Basunia,2026-09-18
415.88,0.1,0.0000031,0.000000031,,,,,,,,,,95,146,Am,,0,,5/2-,432.6,,6,Y,13651526176.6085,18934155.5847552,A,100,,5637.82,12,93,144,Np,15-Mar-2006,M. S. Basunia,2026-09-18
419.33,0.04,0.0000287,0.0000008499229376831761,,452.547,0.000000004,33.19632,[M1+E2],,,0.27,,95,146,Am,,0,,5/2-,432.6,,6,Y,13651526176.6085,18934155.5847552,A,100,,5637.82,12,93,144,Np,15-Mar-2006,M. S. Basunia,2026-09-18
426.47,0.04,0.0000246,0.0000007419676542815057,,459.694,0.000000004,33.19632,[M1+E2],,,0.27,,95,146,Am,,0,,5/2-,432.6,,6,Y,13651526176.6085,18934155.5847552,A,100,,5637.82,12,93,144,Np,15-Mar-2006,M. S. Basunia,2026-09-18
429.94,0.1,0.00000115,0.00000023028732053675903,,,,,,,,,,95,146,Am,,0,,5/2-,432.6,,6,Y,13651526176.6085,18934155.5847552,A,100,,5637.82,12,93,144,Np,15-Mar-2006,M. S. Basunia,2026-09-18
442.81,0.07,0.0000035,0.0000003020347662107791,,,,,,,,,,95,146,Am,,0,,5/2-,432.6,,6,Y,13651526176.6085,18934155.5847552,A,100,,5637.82,12,93,144,Np,15-Mar-2006,M. S. Basunia,2026-09-18
446.43,0.15,0.00000049,0.0000000049,,770.57,,324.421,,,,,,95,146,Am,,0,,5/2-,432.6,,6,Y,13651526176.6085,18934155.5847552,A,100,,5637.82,12,93,144,Np,15-Mar-2006,M. S. Basunia,2026-09-18
452.6,0.2,0.0000024,0.0000002511493579525936,,452.547,67658049289525.25,0.0,[E2],,,0.065,,95,146,Am,,0,,5/2-,432.6,,6,Y,13651526176.6085,18934155.5847552,A,100,,5637.82,12,93,144,Np,15-Mar-2006,M. S. Basunia,2026-09-18
454.66,0.08,0.0000097,0.0000004115932458143598,,514.20,0.0000000672,59.54090,[M1],,,0.376,,95,146,Am,,0,,5/2-,432.6,,6,Y,13651526176.6085,18934155.5847552,A,100,,5637.82,12,93,144,Np,15-Mar-2006,M. S. Basunia,2026-09-18
454.66,0.08,,,,721.961,,267.566,,,,,,95,146,Am,,0,,5/2-,432.6,,6,Y,13651526176.6085,18934155.5847552,A,100,,5637.82,12,93,144,Np,15-Mar-2006,M. S. Basunia,2026-09-18
459.68,0.1,0.00000363,0.00000027242923851892256,,459.694,67658049289525.25,0.0,[M1+E2],,,0.21,,95,146,Am,,0,,5/2-,432.6,,6,Y,13651526176.6085,18934155.5847552,A,100,,5637.82,12,93,144,Np,15-Mar-2006,M. S. Basunia,2026-09-18
463.22,0.2,0.000001,0.00000001,,592.33,,129.99,[M1+E2],,,0.21,,95,146,Am,,0,,5/2-,432.6,,6,Y,13651526176.6085,18934155.5847552,A,100,,5637.82,12,93,144,Np,15-Mar-2006,M. S. Basunia,2026-09-18
468.12,0.15,0.00000288,0.00000021196565759575298,,597.99,,129.99,[M1+E2],,,0.20,,95,146,Am,,0,,5/2-,432.6,,6,Y,13651526176.6085,18934155.5847552,A,100,,5637.82,12,93,144,Np,15-Mar-2006,M. S. Basunia,2026-09-18
