energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
250.58,,,,,257.129,,6.658,,,,,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
257.09,0.2,0.0064,0.0014,,365.96,,109.05,[M1+E2],,,0.9,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
257.09,0.2,,,,257.129,2330640,0.0,M1+E2,1.1,2,0.80,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
262.44,0.15,0.00471,0.00018,,365.96,,103.651,[M1+E2],,,0.8,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
279.65,0.2,0.0109,0.0004,,365.96,0.0000000365,86.482,[E2],,,0.222,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
288.3,,0.0164,0.0005,,,,,,,,,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
16.228,,48.4695682943852,,,,,,,,,,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
92.282,,1.397406408405659,,,,,,,,,,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
95.865,,2.2488033608073046,,,,,,,,,,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
108.373,,0.8060329288178023,,,,,,,,,,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
109.74,,1.0792780916870373,,,,,,,,,,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
111.482,,0.273245162869235,,,,,,,,,,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18

